meaningful_word	convocation_no	parent_meaningful_word	cnt
функциях	9		
получили	9		
которой	9	который	2.0
последние	9		
руководящие	9		
посты	9		
культмасс	9		
контактов	9		
выбираюсь	9		
молодому	9		
поколению	9		
вас	9	вы	5.0
описывать	9		
личностные	9		
характеристики	9		
смысла	9		
нехорошо	9		
оценивать	9		
заслуги	9		
способны	9		
важность	9		
иного	9		
поделить	9		
отношении	9		
математикам	9	математик	1.0
механикам	9		
распределяли	9		
почему-то	9		
закрытом	9		
клубе	9		
распределяет	9		
путевки	9		
красновидово	9		
мгушный	9		
пансионат	9		
проходила	9		
серия	9		
тренингов	9		
лидерских	9		
качеств	9	качество	1.0
слышало	9		
интересны	9		
раздача	9		
билетов	9		
театр	9		
молчат	9		
некрасиво	9		
огонька	9		
создав	9		
оппозицию	9		
решений	9		
определяется	9		
группой	9		
неимением	9		
вариантов	9		
поддерживают	9		
p	9	p	1.0
s	9	s	1.0
текст	9		
набираю	9		
судите	9		
строго	9		
традиционные	9		
мехматские	9		
позапрошлом	9		
прошедшем	9		
являлся	9		
вернуться	9		
рабгруппах	9		
пи-забег	9		
бренда	9		
весомым	9		
любимым	9	любимый	1.0
студенческой	9	студенческий	4.0
среде	9		
2012-н	9		
ск	9		
тренажёрного	9		
б-14	9		
спортивной	9	спортивный	2.0
площадки	9		
воркаута	9		
фдс	9		
новых	9		
стиральных	9		
машин	9		
микроволновых	9		
печей	9		
фдс-б	9		
фдс-3	9		
2010-2011	9		
годах	9		
четырех	9		
курсах	9		
люблю	9	любить	1.0
присоединиться	9		
реализации	9	реализация	2.0
испанского	9		
языка	9		
содействовал	9		
сайтом-предшественником	9		
нового	9	новый	1.0
офсайта	9		
гаджет-площадки	9		
незавершенные	9		
тему	9	тема	1.0
преподавания	9		
устроить	9		
2014	9		
конкурса	9		
избираюсь	9	избираться	7.0
атмосферного	9		
вечера	9		
мог	9	мочь	1.0
партнерами	9	партнёр	1.0
тема	9		
условия	9	условие	1.0
занимался	9	заниматься	3.0
случае	9	случай	1.0
основном	9		
новом	9	новый	2.0
посвящения	9		
фдсе	9		
людям	9	человек	3.0
умение	9		
касается	9		
заявке	9		
работал	9		
неплохо	9	неплохо	1.0
постараюсь	9	постараться	2.0
удовольствием	9		
являлась	9		
выбор	9		
осуществить	9		
учебный	9		
фдса-6	9		
справиться	9		
проблемой	9		
успеха	9		
опыта	9		
рамках	9	рамка	1.0
задумок	9		
halloween	9		
реализовывать	9	реализовывать	2.0
месяцев	9		
кулинарный	9		
вопросом	9		
взяться	9		
должности	9		
английского	9		
акцию	9		
сбору	9	сбор	1.0
проводили	9	проводить	1.0
знакомых	9		
проектов	9	проект	5.0
учился	9		
вконтакте	9		
случайно	9		
помогая	9		
понял	9		
принимаю	9		
которым	9	который	1.0
посвящение	9	посвящение	1.0
конкурсов	9		
организаторами	9		
конкурс	9	конкурс	1.0
назад	9	назад	1.0
ответственным	9		
система	9		
связанных	9	связанный	1.0
приятнее	9		
ярких	9		
интерес	9		
активных	9		
мата	9		
хеллоуин	9		
пойти	9		
увлекательных	9		
моментов	9		
классического	9		
является	9		
сегодня	9		
встреч	9		
такого	9		
должен	9	должный	2.0
творческий	9		
должна	9	должный	1.0
москве	9	москва	1.0
проблемах	9	проблема	2.0
лицея	9		
займусь	9		
имея	9		
вашу	9	ваш	2.0
вспоминая	9		
родному	9		
решила	9		
подавая	9		
наивной	9		
непонимающей	9		
девочкой	9		
представлявшей	9		
полным	9		
осознанием	9		
повторно	9		
значит	9		
желания	9		
оправдались	9		
чуть-чуть	9		
осмыслен	9		
пыл	9		
выветрится	9		
создавать	9	создавать	1.0
агитировать	9		
весёлое	9		
зажигательное	9		
оправдывать	9		
бездействие	9		
